fold	min_protein_count	R2_cv	RMSE_cv	R2_test	RMSE_test	proteins
5	59	0.8486256524791064	0.012116322444727583	0.48454362015420427	0.01503010142347234	YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YIL133C;YGR148C;YPL249C-A;YKL006W;YLR075W;YGR244C;YGR221C;YNL178W;YLR333C;YLR441C;YAL038W;YBR039W;YLR113W;YMR108W;YEL047C;YKL182W;YPL262W;YGR192C;YJL052W;YER083C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YHR174W;YJL081C;YDR298C;YJR121W;YLR285W;YDR178W;YKL114C;YCR012W;YLR044C;YGL008C;YFR024C-A;YIR002C;YDR097C;YCL057W;YKL009W;YER091C;YKL060C;YDL185W;YKR088C;YCR004C;YBL092W;YLR344W;YOL121C;YLL045C;YDR447C;YHL015W;YPR191W;YLR325C;YNL002C
5	60	0.8573126107785766	0.011989007536061599	0.4409103555271638	0.014872148471186508	YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YIL133C;YGR148C;YPL249C-A;YKL006W;YLR075W;YNL069C;YGR244C;YGR221C;YNL178W;YLR333C;YLR441C;YAL038W;YBR039W;YLR113W;YMR108W;YEL047C;YKL182W;YPL262W;YGR192C;YJL052W;YER083C;YBR072W;YLL024C;YLR174W;YAL005C;YJR009C;YHR174W;YJL081C;YDR298C;YJR121W;YLR285W;YDR178W;YKL114C;YCR012W;YLR044C;YGL008C;YFR024C-A;YIR002C;YDR097C;YCL057W;YKL009W;YER091C;YKL060C;YDL185W;YKR088C;YCR004C;YBL092W;YLR344W;YOL121C;YLL045C;YDR447C;YHL015W;YPR191W;YLR325C;YNL002C
6	1	-0.03386794212269505	0.03868597308938161	0.042393330040465194	0.05017570624306418	YLR075W
6	2	0.11318395537455891	0.03513252845247424	0.4211581862314962	0.03383576241046644	YLR075W;YKL060C
6	3	0.3723256712723022	0.02850705847953104	0.5328927351715892	0.025880899110257264	YLR075W;YKL060C;YBL045C
6	4	0.3687962674815566	0.028874650829906267	0.5529554487092605	0.025073436903298357	YLR075W;YGR244C;YKL060C;YBL045C
6	5	0.35450205277218494	0.028585294293464444	0.5546388151731382	0.025222819999396316	YLR075W;YGR244C;YKL060C;YBL045C;YLR325C
6	6	0.3977825954969373	0.02747133721076898	0.5941398731528409	0.02382693846543093	YLR075W;YGR244C;YPL262W;YKL060C;YBL045C;YLR325C
6	7	0.507755247966381	0.023562582417622296	0.627268112023087	0.021915574105882706	YLR075W;YGR244C;YPL262W;YKL152C;YKL060C;YBL045C;YLR325C
6	8	0.5225009769060774	0.023475488910254538	0.6280881486991843	0.021439784382957704	YLR075W;YGR244C;YPL262W;YAL005C;YKL152C;YKL060C;YBL045C;YLR325C
6	9	-0.06572103455555044	0.026449324137392878	0.7018860177286154	0.02059156187127798	YLR075W;YGR244C;YPR140W;YPL262W;YAL005C;YKL152C;YKL060C;YBL045C;YLR325C
6	10	-0.05502788527444754	0.025206417316612592	0.7258768514999693	0.019453149213161523	YLR075W;YGR244C;YPR140W;YPL262W;YAL005C;YKL152C;YKL060C;YOL121C;YBL045C;YLR325C
6	11	-0.039302553263772265	0.025454127575571146	0.6861027018014303	0.021576738835104727	YLR075W;YGR244C;YPR140W;YPL262W;YAL005C;YLR044C;YKL152C;YKL060C;YOL121C;YBL045C;YLR325C
6	12	-0.03310553961676309	0.025580507187280707	0.6844694547235868	0.02163548977281417	YLR075W;YGR244C;YPR140W;YAL038W;YPL262W;YAL005C;YLR044C;YKL152C;YKL060C;YOL121C;YBL045C;YLR325C
6	13	-0.03431661725677136	0.025455853196094145	0.7360502282002347	0.022121097814803474	YLR075W;YGR244C;YPR140W;YAL038W;YPL262W;YAL005C;YLR044C;YKL152C;YKL060C;YBL092W;YOL121C;YBL045C;YLR325C
6	14	0.01762831044472592	0.024319732308219405	0.7180998162548302	0.0223023278591753	YLR075W;YGR244C;YNL178W;YPR140W;YAL038W;YPL262W;YAL005C;YLR044C;YKL152C;YKL060C;YBL092W;YOL121C;YBL045C;YLR325C
6	15	0.0414456173400224	0.023462333429479267	0.7126269158110496	0.021407381221111074	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YLR044C;YKL152C;YKL060C;YBL092W;YOL121C;YBL045C;YLR325C
6	16	0.045468421323922	0.02194409550765576	0.7203744184772729	0.021142154022721613	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YKL114C;YLR044C;YKL152C;YKL060C;YBL092W;YOL121C;YBL045C;YLR325C
6	17	0.6406197018568957	0.016232969931515566	0.7260107254264768	0.021002086592018694	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YLR110C;YKL114C;YLR044C;YKL152C;YKL060C;YBL092W;YOL121C;YBL045C;YLR325C
6	18	0.670181443791211	0.016131204914864798	0.7017518531411764	0.021592103629583196	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YKL060C;YBL092W;YOL121C;YBL045C;YLR325C
6	19	0.677528355693797	0.01563239134760806	0.7033639330290985	0.021554214096438748	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YKL060C;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	20	0.7171171221305028	0.01536597580849362	0.7452743980301212	0.020351343657313854	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YHR174W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YKL060C;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	21	0.7155499304397112	0.01500165841609777	0.7672560021674611	0.019307729520713315	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YKL060C;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	22	0.7203492469767577	0.01447538710433491	0.7829183203065232	0.018635967720118433	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YKL060C;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	23	0.7514744712438192	0.014171737747687535	0.7885428293228267	0.018439286150353364	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	24	0.7637134308620127	0.013658372495380482	0.7877686550353128	0.01805397592351568	YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	25	0.79640710543612	0.013212722176760306	0.7007655260021514	0.018562542325038806	YPR080W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	26	0.7492727042298589	0.015049873929212176	0.7167452978034708	0.018654454121705483	YPR080W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YOL121C;YGL123W;YBL045C;YLR325C
6	27	0.7519518042367437	0.015005068595101565	0.7244608795498568	0.0185482434827	YPR080W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	28	0.766429589679838	0.014272989056430969	0.749330523990026	0.018455017783441177	YPR080W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YKL182W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	29	0.788990235628792	0.014061138894558503	0.740986736668957	0.018688375838738044	YPR080W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YKL182W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	30	0.7861480777982004	0.014042245902389294	0.7135384360401573	0.01866042634102503	YPR080W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YKL182W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	31	0.7868106234849487	0.0138771663423068	0.7303085815816104	0.019153620209559796	YPR080W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	32	0.7777595931396585	0.014520597601253318	0.7395391906216447	0.018227795784103436	YPR080W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	33	0.778831730800708	0.014508753333778093	0.7261106826834228	0.01831409916640288	YPR080W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	34	0.7763762725199677	0.014662087796228912	0.710797620527004	0.01824260049142067	YPR080W;YLL026W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	35	0.8058403715076581	0.013564192634246262	0.6876327101869099	0.018553399764419908	YPR080W;YLL026W;YER070W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	36	0.7880802858106185	0.013549936490211757	0.7083929293844358	0.017747125681936232	YPR080W;YLL026W;YER070W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	37	0.8068178637210889	0.013608839310961091	0.7044657499227099	0.017991470900226358	YPR080W;YLL026W;YDR137W;YER070W;YOR063W;YLR075W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	38	0.7832724996963594	0.013778620014450333	0.6801469966902397	0.01794807535410276	YPR080W;YLL026W;YDR137W;YER070W;YOR063W;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	39	0.784426048858325	0.01313749955219832	0.6705058973920961	0.018364412230271625	YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	40	0.7929981397431823	0.012612491325496116	0.7210591771857837	0.017953355926256846	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	41	0.7852054172268804	0.0127175136416052	0.755253113631326	0.017812658432055373	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	42	0.784404133467894	0.013017809112009686	0.7472795453801461	0.018902137676018307	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	43	0.7978487093618906	0.012777968021498703	0.7475628439615084	0.018869208296212234	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	44	0.7931721134101587	0.01287491449248012	0.7862907398557446	0.018737194092743468	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	45	0.7475244668779061	0.013367840775356419	0.8133044246010962	0.01908204220569674	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	46	0.748502917657387	0.01354007637525993	0.8378286507069589	0.018816398177751586	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YBL045C;YLR325C
6	47	0.7524820497917419	0.013675572518280294	0.8647958929443152	0.01744422072424874	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	48	0.7532283120040976	0.013713787845581162	0.8543845744834119	0.017393177206900652	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	49	0.7579020728649779	0.013777058462012801	0.846515644951302	0.017129623008397276	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	50	0.777623266447293	0.01337497492705269	0.8500432459327588	0.01736414237435078	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YLR180W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	51	0.7868632723487534	0.013141080582040852	0.855975065786961	0.016342853623363428	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YKL182W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YLR180W;YOL086C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	52	0.8152028014871958	0.012723046002220918	0.850322192269169	0.016008765646302114	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YLR180W;YOL086C;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	53	0.8135081446469554	0.012753661692653977	0.8582435874048999	0.015127559506120129	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YLR180W;YOL086C;YOR374W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	54	0.8183714566666335	0.01229573265041147	0.8592110032073422	0.015211648570105481	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YJL167W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YLR180W;YOL086C;YOR374W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	55	0.8202018945587477	0.0123192651045996	0.8957256029532762	0.014311702311809983	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YJL167W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YCR012W;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YLR180W;YOL086C;YOR374W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	56	0.8228678024825465	0.012223486261764789	0.8944302885263797	0.014547471710612006	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YJL167W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YGL191W;YCR012W;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YPL134C;YLR180W;YOL086C;YOR374W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	57	0.8133464886182615	0.012441276676529969	0.8964201612032748	0.014571592729333255	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YJL167W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YGL191W;YCR012W;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YKL150W;YPL134C;YLR180W;YOL086C;YOR374W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	58	0.8189823743946357	0.01288586776342213	0.9028832441141379	0.013817661171628061	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YJL167W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YER052C;YGL191W;YCR012W;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YKL150W;YPL134C;YLR180W;YOL086C;YOR374W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YBL045C;YLR325C
6	59	0.791847877041578	0.01355095026988211	0.9061020280830344	0.013764985369193529	YBR118W;YPR080W;YLL026W;YDR137W;YER070W;YGR085C;YOR063W;YPL210C;YLR075W;YNL069C;YGL126W;YGR244C;YNL178W;YNL096C;YBR181C;YPR140W;YAL038W;YLR113W;YJL167W;YKL182W;YIL053W;YPL262W;YGR192C;YJL052W;YBR072W;YAL005C;YGR211W;YNL055C;YHR174W;YDR298C;YMR027W;YKL081W;YGR254W;YLR110C;YKL114C;YER052C;YGL191W;YCR012W;YLR044C;YKL152C;YGL008C;YNL071W;YMR314W;YKL150W;YPL134C;YLR180W;YOL086C;YOR374W;YKL060C;YDL185W;YGL098W;YBL092W;YLR344W;YOL121C;YGL123W;YMR194W;YPL246C;YBL045C;YLR325C
